node,origami_data,decoded_stream,induced_errors,related_parity_bits,common_parity_bits,related_checksum_bits,success,decoding_time
2,11110111001101101001001011100011000001100000100001000010001110000011000011100100,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;12;78,16;17;21;28;38;63;64;67;68,,35;45,1,0.037
2,11110111001110001001001011100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;14,17;21;38;63;64,,35,1,0.036
2,11110111001110100001001011100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;16,17;21;38;63;64,,35,1,0.036
2,11110111001110101000001011100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;19,11;17;21;38;48;51;62;63;64;66,,35,1,0.034
2,11110111001110101001000011100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;22,13;15;17;18;21;38;58;63;64,,34;35,1,0.035
2,11110111001110101001001001100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;24,12;13;17;21;28;38;61;63;64,,34;35,1,0.035
2,11110111001110101001001010100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;25,16;17;21;31;38;63;64;65;68,,35,1,0.035
2,11110111001110101001001011000011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;26,12;14;17;21;38;48;58;63;64,,35,1,0.035
2,11110111001110101001001011100001000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;30,17;21;38;41;61;62;63;64;66,,34;35,1,0.036
2,11110111001110101001001011100010000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;31,17;21;38;63;64,,35,1,0.035
2,11110111001110101001001011100011000000100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;37,16;17;18;21;31;38;62;63;64,,35,1,0.035
2,11110111001110101001001011100011000001000000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;38,17;21;38;63;64,,35,1,0.035
2,11110111001110101001001011100011000001100000000001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;44,11;12;14;16;17;21;38;41;63;64,,35,1,0.042
2,11110111001110101001001011100011000001100000100000000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;49,13;17;18;21;38;58;63;64,,35;45,1,0.035
2,11110111001110101001001011100011000001100000100001000000001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;54,11;14;17;21;38;48;58;62;63;64,,35;44,1,0.036
2,11110111001110101001001011100011000001100000100001000010000110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;58,17;21;38;63;64,,35,1,0.036
2,11110111001110101001001011100011000001100000100001000010001010000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;59,13;14;17;21;38;51;61;63;64,,35;45,1,0.036
2,11110111001110101001001011100011000001100000100001000010001100000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;60,13;17;21;28;31;38;63;64;68,,35;44,1,0.035
2,11110111001110101001001011100011000001100000100001000010001110000001000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;66,17;21;38;63;64,,35,1,0.036
2,11110111001110101001001011100011000001100000100001000010001110000010000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;67,17;21;38;63;64,,35,1,0.035
2,11110111001110101001001011100011000001100000100001000010001110000011000001100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;72,14;17;18;21;38;41;62;63;64;66,,35;44,1,0.036
2,11110111001110101001001011100011000001100000100001000010001110000011000010100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;73,17;21;38;48;63;64;68,,35;44,1,0.035
2,11110111001110101001001011100011000001100000100001000010001110000011000011000110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;74,11;12;17;21;38;48;63;64;65;66,,35;44,1,0.036
2,11110111001110101001001011100011000001100000100001000010001110000011000011100010,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;77,11;15;17;21;38;48;63;64;67,,35;45,1,0.035
2,11110111001110101001001011100011000001100000100001000010001110000011000011100100,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;13;78,16;17;21;28;38;63;64;67;68,,35;45,1,0.04
2,11110111001111000001001011100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;16,17;21;38;63;64,,35,1,0.036
2,11110111001111001000001011100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;19,11;17;21;38;48;51;62;63;64;66,,35,1,0.036
2,11110111001111001001000011100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;22,13;15;17;18;21;38;58;63;64,,34;35,1,0.037
2,11110111001111001001001001100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;24,12;13;17;21;28;38;61;63;64,,34;35,1,0.038
2,11110111001111001001001010100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;25,16;17;21;31;38;63;64;65;68,,35,1,0.038
2,11110111001111001001001011000011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;26,12;14;17;21;38;48;58;63;64,,35,1,0.036
2,11110111001111001001001011100001000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;30,17;21;38;41;61;62;63;64;66,,34;35,1,0.036
2,11110111001111001001001011100010000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;31,17;21;38;63;64,,35,1,0.035
2,11110111001111001001001011100011000000100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;37,16;17;18;21;31;38;62;63;64,,35,1,0.035
2,11110111001111001001001011100011000001000000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;38,17;21;38;63;64,,35,1,0.035
2,11110111001111001001001011100011000001100000000001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;44,11;12;14;16;17;21;38;41;63;64,,35,1,0.038
2,11110111001111001001001011100011000001100000100000000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;49,13;17;18;21;38;58;63;64,,35;45,1,0.037
2,11110111001111001001001011100011000001100000100001000000001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;54,11;14;17;21;38;48;58;62;63;64,,35;44,1,0.036
2,11110111001111001001001011100011000001100000100001000010000110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;58,17;21;38;63;64,,35,1,0.035
2,11110111001111001001001011100011000001100000100001000010001010000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;59,13;14;17;21;38;51;61;63;64,,35;45,1,0.036
2,11110111001111001001001011100011000001100000100001000010001100000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;60,13;17;21;28;31;38;63;64;68,,35;44,1,0.034
2,11110111001111001001001011100011000001100000100001000010001110000001000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;66,17;21;38;63;64,,35,1,0.035
2,11110111001111001001001011100011000001100000100001000010001110000010000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;67,17;21;38;63;64,,35,1,0.036
2,11110111001111001001001011100011000001100000100001000010001110000011000001100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;72,14;17;18;21;38;41;62;63;64;66,,35;44,1,0.035
2,11110111001111001001001011100011000001100000100001000010001110000011000010100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;73,17;21;38;48;63;64;68,,35;44,1,0.035
2,11110111001111001001001011100011000001100000100001000010001110000011000011000110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;74,11;12;17;21;38;48;63;64;65;66,,35;44,1,0.036
2,11110111001111001001001011100011000001100000100001000010001110000011000011100010,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;77,11;15;17;21;38;48;63;64;67,,35;45,1,0.07
2,11110111001111001001001011100011000001100000100001000010001110000011000011100100,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;14;78,16;17;21;28;38;63;64;67;68,,35;45,1,0.037
2,11110111001111100000001011100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;19,11;17;21;38;48;51;62;63;64;66,,35,1,0.035
2,11110111001111100001000011100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;22,13;15;17;18;21;38;58;63;64,,34;35,1,0.036
2,11110111001111100001001001100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;24,12;13;17;21;28;38;61;63;64,,34;35,1,0.036
2,11110111001111100001001010100011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;25,16;17;21;31;38;63;64;65;68,,35,1,0.035
2,11110111001111100001001011000011000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;26,12;14;17;21;38;48;58;63;64,,35,1,0.035
2,11110111001111100001001011100001000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;30,17;21;38;41;61;62;63;64;66,,34;35,1,0.036
2,11110111001111100001001011100010000001100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;31,17;21;38;63;64,,35,1,0.035
2,11110111001111100001001011100011000000100000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;37,16;17;18;21;31;38;62;63;64,,35,1,0.036
2,11110111001111100001001011100011000001000000100001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;38,17;21;38;63;64,,35,1,0.035
2,11110111001111100001001011100011000001100000000001000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;44,11;12;14;16;17;21;38;41;63;64,,35,1,0.036
2,11110111001111100001001011100011000001100000100000000010001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;49,13;17;18;21;38;58;63;64,,35;45,1,0.036
2,11110111001111100001001011100011000001100000100001000000001110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;54,11;14;17;21;38;48;58;62;63;64,,35;44,1,0.036
2,11110111001111100001001011100011000001100000100001000010000110000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;58,17;21;38;63;64,,35,1,0.035
2,11110111001111100001001011100011000001100000100001000010001010000011000011100110,11110111011111101001001011100011000001100000100001000010001110000011000011100110,9;16;59,13;14;17;21;38;51;61;63;64,,35;45,1,0.035
